map_acc	map_name	map_start	map_stop	feature_acc	feature_name	feature_aliases	feature_start	feature_stop	feature_type_acc	is_landmark
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_004G10b	004G10b	004G10,004G10_F,mt004g10,mt_004g10,mtgsp_004g10	61.1	61.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_AW256637	AW256637		6.1	6.1	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_TGDH	TGDH		42.3	42.3	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_004E10	004E10	mt_004e10,mtgsp_004e10,mtgsp_004e10(2),s_33c08	28	28	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_14p3c	h2_14p3c		56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_94j16a	h2_94j16a		47.4	47.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_49e16b	h2_49e16b		54.6	54.6	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_119h6a	h2_119h6a		11	11	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_TE016	TE016		5.2	5.2	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_002D07	002D07	002D07_F,mt020a12,mt_20a12,mtgsp_002d07	11.8	11.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_7g24d	h2_7g24d		55.4	55.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_005G09	005G09	005G09_3,mt009b23,mtgsp_005g09,mth2-9b23	61.1	61.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_DK024R	DK024R		41.4	41.4	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_Ms/U131	Ms/U131		33.2	33.2	SNP	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_13f22h	h2_13f22h	006C07	-3.5	-3.5	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_tRALS	tRALS		53.3	53.3	SNP	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_006G09	006G09	006G09_2,mtgsp_006g09	22.3	22.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_123c24a	h2_123c24a		58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_DK447R	DK447R	K365,pK365	55.4	55.4	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_33g3f	h2_33g3f	001H10	53.3	53.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_99d8a	h2_99d8a		0.7	0.7	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_UNK16	UNK16		11.8	11.8	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_005H08	005H08	005H08_3,mt025n18,mtgsp_005h08,mth2-25n18	61.1	61.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_DK379L	DK379L	A487,pA487	33.2	33.2	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_14d10a	h2_14d10a		52.6	52.6	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_002B07	002B07	002B07_2,mt018i11,mtgsp_002b07,mth2-18i11	7.4	7.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_116a21a	h2_116a21a		55.4	55.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_EST718	EST718		57.6	57.6	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_133k2b	h2_133k2b		22.2	22.2	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_139g10a	h2_139g10a		11.8	11.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_58e8b	h2_58e8b		48.8	48.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_17c2d	h2_17c2d		60.4	60.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_APX	APX		49.5	49.5	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_16m18a	h2_16m18a		47.5	47.5	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_002A03	002A03	002A03_1,mt010e13,mtgsp_002a03,mth2-10e13	53.3	53.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_161d9b	h2_161d9b		51.8	51.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_13m22a	h2_13m22a		11.8	11.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_e1_17c12b	e1_17c12b		56.1	56.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_35g18c	h2_35g18c		48.3	48.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_27c4a	h2_27c4a	002D09	56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h1_23L16a	h1_23L16a		10.3	10.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_18L14L	18L14L	R-18L14L,R_18L14L	55.4	55.4	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_7h18a	h2_7h18a	a_007h18	52.3	52.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_103a3a	h2_103a3a		52.6	52.6	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_21b19a	h2_21b19a		0.8	0.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_003A10	003A10	003A10_F,mt010p20,mt_10p20,mtgsp_003a10	52.6	52.6	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_5j8a	h2_5j8a	a_005j08	38.8	38.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_001D02	001D02	001D02_1,mtgsp_001d02,mth1-23l16	10.3	10.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_33e18b	h2_33e18b	004A11	58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_32m20c	h2_32m20c	c_032m20	56.8	56.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_28b4a	h2_28b4a		56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_34h22b	h2_34h22b		54.6	54.6	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_12j2d	h2_12j2d	006F06	48.8	48.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_003C06	003C06	003C06_M,b_010e12,h2_10e12b,mtgsp_003c06	63.4	63.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_004H02	004H02	004H02_F,mt004h02,mt_004h02,mtgsp_004h02,mtgsp_004h02(2)	51.8	51.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_21j14b	h2_21j14b		48.1	48.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_005G10	005G10	005G10_M,a_015e11,h2_15e11a,mtgsp_005g10	51.7	51.7	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_146b13a	h2_146b13a		56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_002B08	002B08	002B08_2,mt023l11,mtgsp_002b08,mth2-23l11	11.1	11.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_20n3a	h2_20n3a		10.3	10.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_94c2c	h2_94c2c		58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_21o10b	h2_21o10b		40.6	40.6	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_002H07	002H07		10.3	10.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_003G12	003G12		25.1	25.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_006A04	006A04	006A04_3,mt016p03,mtgsp_006a04,mth2-16p3	56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_AL372597	AL372597		64.1	64.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_MTIC89	MTIC89		29	29	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_TBB2	TBB2		7.4	7.4	SNP	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_99p24e	h2_99p24e		56.1	56.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_004A06	004A06	004A06_3,mt008n20,mtgsp_004a06,mth2-8n20	0	0	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_5e5d	h2_5e5d		41.4	41.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_003F07	003F07	003F07_F,mt003f07,mt_003f07,mtgsp_003f07,mtgsp_003f07(2)	17.5	17.5	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_138b18b	h2_138b18b		55.4	55.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_005B05	005B05	005B05_2,mt018g01,mtgsp_005b05,mth2-18g1	61.1	61.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_005A11	005A11	005A11_3,mt021o24,mtgsp_005a11,mth2-21o24	59.7	59.7	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_17n4b	h2_17n4b	b_017n04	56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_002G11	002G11	mt036p23,mt_36p23,mtgsp_002g11	58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_9n11a	h2_9n11a		61.1	61.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_116a3b	h2_116a3b		17.2	17.2	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_20g24d	h2_20g24d		59	59	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_DK264L	DK264L	A688,pA688	55.4	55.4	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_72a11a	h2_72a11a	a_072a11	23	23	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_TE011	TE011		11.8	11.8	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_003G05	003G05	003G05_3,mt036b14,mtgsp_003g05,mth2-36b14	35.4	35.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_AW257289	AW257289		4.5	4.5	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_135i19c	h2_135i19c		55.4	55.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_52p10b	h2_52p10b		59.4	59.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_001C10	001C10	001C10_1,mt031m16,mtgsp_001c10,mth2-31m16	33.2	33.2	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_139j13c	h2_139j13c		60.8	60.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_41O18L	41O18L	R_41O18L	62.6	62.6	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_68o3b	h2_68o3b	b_068o03	58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_002F03	002F03	002F03_M,a_011o09,h2_11o9a,mtgsp_002f03	31	31	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_EST948	EST948		58.3	58.3	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_175f4b	h2_175f4b		58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_TC19168	TC19168		52.2	52.2	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_24g3d	h2_24g3d	002F08	60.4	60.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_002D06	002D06	002D06_F,mt015m13,mt_15m13,mtgsp_002d06	56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_23h19b	h2_23h19b		0.8	0.8	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_001E07	001E07	001E07_2,mt021k24,mtgsp_001e07,mth2-21k24	49.5	49.5	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_003E03	003E03	003E03_M,e_005f08,h2_5f8e,mtgsp_003e03	48.1	48.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_72d18e	h2_72d18e		56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_MPP	MPP		61.8	61.8	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_27f17a	h2_27f17a		58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_SQEX	SQEX		56.9	56.9	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_001H09	001H09		52.6	52.6	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_004F01	004F01	004F01_3,mt011k13,mtgsp_004f01,mth2-11k13	56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_69d7d	h2_69d7d		61.1	61.1	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_h2_21e10a	h2_21e10a		58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_H2_14K24_fr1	H2_14K24_fr1		17.2	17.2	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_DNABP	DNABP		52.6	52.6	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_005B09	005B09	005B09_1,mt032h04,mtgsp_005b09,mth2-32h4	60.4	60.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_004E04	004E04	004E04_3,mt_024n22,mtgsp_004e04,mth2-7m1	56.9	56.9	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_11N17R	11N17R	R_11N17L	55.4	55.4	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_EPS	EPS		11.8	11.8	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_005D10	005D10	005D10_M,a_017b20,h2_17b20a,mtgsp_005d10	58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_002F06	002F06	002F06_H,mtgsp_002f06	33.2	33.2	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_75D1L	75D1L	R-75D1L,R_75D1L	35.4	35.4	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_DK413L	DK413L	A538,pA538	36.9	36.9	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_CAF	CAF		56.9	56.9	CAPS	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_005E01	005E01	mt030e07,mt034j05,mtgsp_005e01,mth2-30e7,mth2-34j5	58.3	58.3	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_003C09	003C09	003C09_M,a_009k05,mtgsp_003c09	41.4	41.4	SSR	0
MtYoungUMinn2006_4	4	-3.5	64.1	MtYoungUMinn2006_4_DK353L	DK353L	A110,pA110	55.4	55.4	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_005F03	005F03	005F03_1,mt034j11,mtgsp_005f03,mth2-34j11	50.2	50.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_84o2b	h2_84o2b		70.4	70.4	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_003A11	003A11	003A11_F,mt007m14,mt_07m14,mtgsp_003a11,mtgsp_003a11(2)	50.2	50.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_004D02	004D02	004D02_F,mt022p08,mt_22p08,mtgsp_004d02	50.9	50.9	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_MTIC185	MTIC185		27.3	27.3	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_002H06	002H06	002H06_F,mt017m16,mt_17m16,mtgsp_002h06	1.6	1.6	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_8a13a	h2_8a13a		21.4	21.4	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_005C12	005C12	005C12_4,mt020m14,mtgsp_005c12,mth2-20m14	49.5	49.5	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_98j6b	h2_98j6b		31.7	31.7	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_002E02	002E02	mt008c24,mtgsp_002e02,mth2-8c24	50.2	50.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_005H05	005H05	005H05_3,mt010i23,mtgsp_005h05,mth2-10i23	10.2	10.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_10l24b	h2_10l24b	005F01	9.5	9.5	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_FIS-1	Fcmpwwhq	FIS1	56.1	56.1	CAPS	1
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_28c12a	h2_28c12a		62.1	62.1	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_002C03	002C03		63.5	63.5	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_85j22b	h2_85j22b		37.7	37.7	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_12f13b	h2_12f13b		65.3	65.3	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_75i8a	h2_75i8a		50.9	50.9	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_23m13e	h2_23m13e		16.2	16.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_002F02	002F02	002F02_F,mt002f02,mtgsp_002f02,mtgsp_002f02(2),mtgsp_002f02(3)	0	0	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_MTIC80	MTIC80		68.2	68.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_AW257033	AW257033		3.2	3.2	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_17l10a	h2_17l10a		50.9	50.9	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_PAE	PAE		49.5	49.5	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_138n18a	h2_138n18a		8.7	8.7	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_NTRBI	NTRBI		28.8	28.8	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_004C12	004C12	004C12_F,mt004c12,mt_004c12,mtgsp_004c12,mtgsp_004c12(2)	-5.7	-5.7	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_71o20a	h2_71o20a		58.7	58.7	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_158c2c	h2_158c2c		28.8	28.8	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_82o6c	h2_82o6c		3	3	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_115m15b	h2_115m15b		25.3	25.3	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_46a4a	h2_46a4a		49.9	49.9	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_62c22c	h2_62c22c		59.8	59.8	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_192c6d	h2_192c6d		50.2	50.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_001B06	001B06	001B06_3,mt014g13,mtgsp_001b06,mth2-14g13	49.5	49.5	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_154b23c	h2_154b23c		46.6	46.6	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_3N6L	3N6L	R_3N6L	27.4	27.4	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_004G08	004G08	004G08_F,mt004g08,mt_004g08,mtgsp_004g08,mtgsp_004g08(2)	15.5	15.5	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_AA661025	AA661025		28.8	28.8	Marker	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_132b13a	h2_132b13a		49.5	49.5	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_001E08	001E08	001E08_1,mt023o24,mtgsp_001e08,mth2-23o24	56.1	56.1	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_003E05	003E05	003E05_F,mt003e05,mtgsp_003e05,mtgsp_003e05(2)	58.8	58.8	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_24j8b	h2_24j8b		53.3	53.3	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_001B07	001B07	001B07_2,mt019o07,mtgsp_001b07,mth2-19o7	28.1	28.1	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_25p23d	h2_25p23d		70.4	70.4	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_16a6a	h2_16a6a	006E02	63.8	63.8	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_004F05	004F05	004F05_F,mt008m07,mt_08m07,mtgsp_004f05	50.9	50.9	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_MTIC489	MTIC489		76.8	76.8	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_005B12	005B12	005B12_M,a_005f21,h2_5f21a,mtgsp_005b12	33.9	33.9	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_34n4b	h2_34n4b	b_034n04	43.8	43.8	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_36b12e	h2_36b12e		69	69	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_123m17b	h2_123m17b	b_123m17	50.9	50.9	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_EIF5A	EIF5A	EIF_5A	70.4	70.4	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_REP	REP		48.1	48.1	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_EST671	EST671		50.9	50.9	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_DK412L	DK412L	A538,pA538	49.5	49.5	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_DK505R	DK505R	B212,pB212	28.1	28.1	CAPS	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_002F04	002F04	002F04_3,mt013h21,mtgsp_002f04,mth2-13h21	65.3	65.3	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_70o13a	h2_70o13a		49.5	49.5	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_5j2b	h2_5j2b		68.2	68.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_11d24a	h2_11d24a		50.2	50.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_h2_145p10a	h2_145p10a	a_145p10	26.1	26.1	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_MTIC86	MTIC86		-6.2	-6.2	SSR	0
MtYoungUMinn2006_8	8	-6.2	76.8	MtYoungUMinn2006_8_001G03	001G03	001G03_2,mt004n03,mtgsp_001g03,mth2-4n3	38.3	38.3	SSR	0
